lexeme	group	size	has?	book	chapter	verse
<FRH/	326	7	-	Genesis	5	13
<FRH/	326	7	-	Genesis	5	16
<FRH/	326	7	-	Genesis	5	19
<FRH/	326	7	-	Genesis	5	25
<FRH/	326	7	-	Genesis	5	26
<FRH/	344	3	+	Reges_II	8	25
<FRH/	344	3	+	Reges_II	9	29
<FRH/	344	3	-	Reges_II	8	16
<FRH/	548	3	+	Genesis	5	8
<FRH/	548	3	-	Genesis	5	20
<FRH/	548	3	-	Genesis	5	27
<FRH/	584	4	+	Reges_II	23	36
<FRH/	584	4	+	Reges_II	24	18
<FRH/	584	4	+	Jeremia	52	1
<FRH/	584	4	-	Reges_II	23	31
<FRH=/	63	2	+	Deuteronomium	10	4
<FRH=/	63	2	-	Deuteronomium	9	10
<FRH=/	182	6	+	Numeri	29	23
<FRH=/	182	6	-	Numeri	29	17
<FRH=/	182	6	-	Numeri	29	20
<FRH=/	182	6	-	Numeri	29	26
<FRH=/	182	6	-	Numeri	29	29
<FRH=/	182	6	-	Numeri	29	32
<FRH=/	948	3	+	Leviticus	27	5
<FRH=/	948	3	+	Leviticus	27	7
<FRH=/	948	3	-	Leviticus	27	6
<FRJM/	42	11	+	Ezechiel	29	17
<FRJM/	42	11	+	Haggai	2	1
<FRJM/	42	11	-	Reges_II	21	10
<FRJM/	42	11	-	Ezechiel	24	1
<FRJM/	42	11	-	Ezechiel	26	1
<FRJM/	42	11	-	Ezechiel	29	1
<FRJM/	42	11	-	Ezechiel	30	20
<FRJM/	42	11	-	Ezechiel	31	1
<FRJM/	42	11	-	Ezechiel	32	1
<FRJM/	42	11	-	Ezechiel	32	17
<FRJM/	42	11	-	Haggai	1	3
<FRJM/	106	9	+	Chronica_I	25	27
<FRJM/	106	9	+	Chronica_I	25	28
<FRJM/	106	9	+	Chronica_I	25	29
<FRJM/	106	9	+	Chronica_I	25	30
<FRJM/	106	9	+	Chronica_I	25	31
<FRJM/	106	9	-	Chronica_I	25	11
<FRJM/	106	9	-	Chronica_I	25	19
<FRJM/	106	9	-	Chronica_I	25	20
<FRJM/	106	9	-	Chronica_I	25	21
<FRJM/	143	8	+	Numeri	8	24
<FRJM/	143	8	-	Numeri	4	3
<FRJM/	143	8	-	Numeri	4	23
<FRJM/	143	8	-	Numeri	4	30
<FRJM/	143	8	-	Numeri	4	35
<FRJM/	143	8	-	Numeri	4	39
<FRJM/	143	8	-	Numeri	4	43
<FRJM/	143	8	-	Numeri	4	47
<FRJM/	586	2	+	Reges_II	8	26
<FRJM/	586	2	-	Chronica_II	22	2
<FRJM/	712	4	+	Exodus	26	19
<FRJM/	712	4	+	Exodus	36	24
<FRJM/	712	4	-	Exodus	26	21
<FRJM/	712	4	-	Exodus	36	26
<FRJM/	817	2	+	Sacharia	1	7
<FRJM/	817	2	-	Sacharia	1	1
<FRJM/	824	2	+	Esra	2	41
<FRJM/	824	2	-	Nehemia	7	44
<FRJM/	836	2	+	Reges_II	13	1
<FRJM/	836	2	-	Reges_II	13	10
<FRJM/	948	3	+	Leviticus	27	5
<FRJM/	948	3	-	Leviticus	27	6
<FRJM/	948	3	-	Leviticus	27	7
<FRJM/	1098	2	+	Chronica_II	3	11
<FRJM/	1098	2	-	Chronica_II	3	12
<FWR/	42	11	+	Ezechiel	24	1
<FWR/	42	11	-	Reges_II	21	10
<FWR/	42	11	-	Ezechiel	26	1
<FWR/	42	11	-	Ezechiel	29	1
<FWR/	42	11	-	Ezechiel	29	17
<FWR/	42	11	-	Ezechiel	30	20
<FWR/	42	11	-	Ezechiel	31	1
<FWR/	42	11	-	Ezechiel	32	1
<FWR/	42	11	-	Ezechiel	32	17
<FWR/	42	11	-	Haggai	1	3
<FWR/	42	11	-	Haggai	2	1
<FWR/	83	2	+	Jeremia	52	12
<FWR/	83	2	-	Reges_II	25	8
<GLWN/	508	5	+	Josua	10	37
<GLWN/	508	5	-	Josua	10	28
<GLWN/	508	5	-	Josua	10	32
<GLWN/	508	5	-	Josua	10	35
<GLWN/	508	5	-	Josua	10	39
<GLWN/	1186	2	+	Josua	10	34
<GLWN/	1186	2	-	Josua	10	31
<JBL=/	355	2	+	Chronica_I	1	22
<JBL=/	355	2	-	Genesis	10	28
<JJM/	1212	2	+	Numeri	33	45
<JJM/	1212	2	-	Numeri	33	46
<JLWM/	275	2	+	Chronica_II	33	7
<JLWM/	275	2	-	Reges_II	21	7
<JN/	81	9	+	Deuteronomium	13	19
<JN/	81	9	-	Deuteronomium	11	22
<JN/	81	9	-	Deuteronomium	15	5
<JN/	81	9	-	Deuteronomium	19	9
<JN/	81	9	-	Deuteronomium	27	10
<JN/	81	9	-	Deuteronomium	28	1
<JN/	81	9	-	Deuteronomium	28	15
<JN/	81	9	-	Deuteronomium	28	45
<JN/	81	9	-	Deuteronomium	30	8
<JN/	100	5	+	Samuel_II	22	25
<JN/	100	5	+	Psalmi	18	25
<JN/	100	5	-	Samuel_II	22	21
<JN/	100	5	-	Psalmi	18	21
<JN/	100	5	-	Threni	3	64
<JN/	258	2	+	Ezechiel	1	16
<JN/	258	2	-	Ezechiel	10	10
<JN/	363	3	+	Reges_II	21	2
<JN/	363	3	+	Chronica_II	33	2
<JN/	363	3	-	Reges_I	14	24
<JN/	482	2	+	Jesaia	2	11
<JN/	482	2	-	Jesaia	2	17
<JN/	901	2	+	Psalmi	145	15
<JN/	901	2	-	Psalmi	104	27
<JN/	1049	2	+	Ezechiel	20	24
<JN/	1049	2	-	Ezechiel	20	16
<JN/	1130	2	+	Deuteronomium	31	7
<JN/	1130	2	-	Josua	1	6
<JNN/	16	12	+	Numeri	7	83
<JNN/	16	12	-	Numeri	7	17
<JNN/	16	12	-	Numeri	7	23
<JNN/	16	12	-	Numeri	7	29
<JNN/	16	12	-	Numeri	7	35
<JNN/	16	12	-	Numeri	7	41
<JNN/	16	12	-	Numeri	7	47
<JNN/	16	12	-	Numeri	7	53
<JNN/	16	12	-	Numeri	7	59
<JNN/	16	12	-	Numeri	7	65
<JNN/	16	12	-	Numeri	7	71
<JNN/	16	12	-	Numeri	7	77
<JN_RGL/	867	2	+	Josua	18	16
<JN_RGL/	867	2	-	Josua	15	8
<JR/	22	2	+	Josua	21	37
<JR/	22	2	-	Chronica_I	6	64
<JR/	81	9	+	Deuteronomium	19	9
<JR/	81	9	-	Deuteronomium	11	22
<JR/	81	9	-	Deuteronomium	13	19
<JR/	81	9	-	Deuteronomium	15	5
<JR/	81	9	-	Deuteronomium	27	10
<JR/	81	9	-	Deuteronomium	28	1
<JR/	81	9	-	Deuteronomium	28	15
<JR/	81	9	-	Deuteronomium	28	45
<JR/	81	9	-	Deuteronomium	30	8
<JR/	135	31	+	Reges_I	22	39
<JR/	135	31	-	Reges_I	14	19
<JR/	135	31	-	Reges_I	14	29
<JR/	135	31	-	Reges_I	15	7
<JR/	135	31	-	Reges_I	15	31
<JR/	135	31	-	Reges_I	16	5
<JR/	135	31	-	Reges_I	16	14
<JR/	135	31	-	Reges_I	16	20
<JR/	135	31	-	Reges_I	16	27
<JR/	135	31	-	Reges_I	22	46
<JR/	135	31	-	Reges_II	1	18
<JR/	135	31	-	Reges_II	8	23
<JR/	135	31	-	Reges_II	10	34
<JR/	135	31	-	Reges_II	12	20
<JR/	135	31	-	Reges_II	13	8
<JR/	135	31	-	Reges_II	13	12
<JR/	135	31	-	Reges_II	14	15
<JR/	135	31	-	Reges_II	14	18
<JR/	135	31	-	Reges_II	14	28
<JR/	135	31	-	Reges_II	15	6
<JR/	135	31	-	Reges_II	15	11
<JR/	135	31	-	Reges_II	15	15
<JR/	135	31	-	Reges_II	15	21
<JR/	135	31	-	Reges_II	15	26
<JR/	135	31	-	Reges_II	15	31
<JR/	135	31	-	Reges_II	15	36
<JR/	135	31	-	Reges_II	16	19
<JR/	135	31	-	Reges_II	21	17
<JR/	135	31	-	Reges_II	21	25
<JR/	135	31	-	Reges_II	23	28
<JR/	135	31	-	Reges_II	24	5
<JR/	485	2	+	Reges_I	21	13
<JR/	485	2	-	Reges_I	21	10
<JR/	508	5	+	Josua	10	37
<JR/	508	5	+	Josua	10	39
<JR/	508	5	-	Josua	10	28
<JR/	508	5	-	Josua	10	32
<JR/	508	5	-	Josua	10	35
<JR/	690	2	+	Samuel_II	10	3
<JR/	690	2	-	Chronica_I	19	3
<JR/	729	2	+	Josua	21	38
<JR/	729	2	-	Chronica_I	6	65
<JR/	745	2	+	Deuteronomium	4	42
<JR/	745	2	-	Deuteronomium	19	4
<JR/	871	2	+	Deuteronomium	19	1
<JR/	871	2	-	Deuteronomium	12	29
<JR/	905	2	+	Chronica_I	1	43
<JR/	905	2	-	Genesis	36	31
<JR/	1153	2	+	Josua	21	24
<JR/	1153	2	-	Chronica_I	6	54
<KBWR/	444	2	+	Genesis	36	39
<KBWR/	444	2	-	Chronica_I	1	50
<KBWR/	913	2	+	Reges_II	22	12
<KBWR/	913	2	-	Chronica_II	34	20
<KRN/	16	12	+	Numeri	7	77
<KRN/	16	12	-	Numeri	7	17
<KRN/	16	12	-	Numeri	7	23
<KRN/	16	12	-	Numeri	7	29
<KRN/	16	12	-	Numeri	7	35
<KRN/	16	12	-	Numeri	7	41
<KRN/	16	12	-	Numeri	7	47
<KRN/	16	12	-	Numeri	7	53
<KRN/	16	12	-	Numeri	7	59
<KRN/	16	12	-	Numeri	7	65
<KRN/	16	12	-	Numeri	7	71
<KRN/	16	12	-	Numeri	7	83
<L	21	15	+	Numeri	28	22
<L	21	15	+	Numeri	28	30
<L	21	15	+	Numeri	29	5
<L	21	15	-	Numeri	7	16
<L	21	15	-	Numeri	7	22
<L	21	15	-	Numeri	7	28
<L	21	15	-	Numeri	7	34
<L	21	15	-	Numeri	7	40
<L	21	15	-	Numeri	7	46
<L	21	15	-	Numeri	7	52
<L	21	15	-	Numeri	7	58
<L	21	15	-	Numeri	7	64
<L	21	15	-	Numeri	7	70
<L	21	15	-	Numeri	7	76
<L	21	15	-	Numeri	7	82
<L	81	9	+	Deuteronomium	19	9
<L	81	9	+	Deuteronomium	28	1
<L	81	9	+	Deuteronomium	28	15
<L	81	9	+	Deuteronomium	28	45
<L	81	9	-	Deuteronomium	11	22
<L	81	9	-	Deuteronomium	13	19
<L	81	9	-	Deuteronomium	15	5
<L	81	9	-	Deuteronomium	27	10
<L	81	9	-	Deuteronomium	30	8
<L	82	11	+	Reges_I	16	19
<L	82	11	+	Reges_II	15	18
<L	82	11	-	Reges_I	15	26
<L	82	11	-	Reges_I	15	34
<L	82	11	-	Reges_I	22	53
<L	82	11	-	Reges_II	13	2
<L	82	11	-	Reges_II	13	11
<L	82	11	-	Reges_II	14	24
<L	82	11	-	Reges_II	15	9
<L	82	11	-	Reges_II	15	24
<L	82	11	-	Reges_II	15	28
<L	91	2	+	Reges_II	25	28
<L	91	2	-	Jeremia	52	32
<L	117	2	+	Exodus	32	1
<L	117	2	-	Exodus	32	23
<L	130	2	+	Chronica_II	25	3
<L	130	2	-	Reges_II	14	5
<L	138	10	+	Leviticus	15	6
<L	138	10	+	Leviticus	15	22
<L	138	10	-	Leviticus	15	5
<L	138	10	-	Leviticus	15	7
<L	138	10	-	Leviticus	15	8
<L	138	10	-	Leviticus	15	10
<L	138	10	-	Leviticus	15	11
<L	138	10	-	Leviticus	15	21
<L	138	10	-	Leviticus	15	27
<L	138	10	-	Numeri	19	8
<L	142	3	+	Numeri	30	6
<L	142	3	+	Numeri	30	9
<L	142	3	-	Numeri	30	13
<L	150	2	+	Reges_II	22	8
<L	150	2	-	Chronica_II	34	15
<L	151	2	+	Ezechiel	48	28
<L	151	2	-	Ezechiel	47	19
<L	152	2	+	Ezechiel	18	26
<L	152	2	-	Ezechiel	33	18
<L	155	2	+	Exodus	15	27
<L	155	2	-	Numeri	33	9
<L	163	2	+	Micha	4	1
<L	163	2	-	Jesaia	2	2
<L	184	2	+	Samuel_II	7	22
<L	184	2	-	Chronica_I	17	20
<L	186	2	+	Leviticus	4	4
<L	186	2	-	Exodus	29	11
<L	219	2	+	Reges_II	11	8
<L	219	2	-	Chronica_II	23	7
<L	227	2	+	Ezechiel	18	15
<L	227	2	-	Ezechiel	18	6
<L	229	2	+	Jeremia	21	9
<L	229	2	-	Jeremia	38	2
<L	230	2	+	Reges_I	22	6
<L	230	2	-	Chronica_II	18	5
<L	246	2	+	Chronica_II	20	31
<L	246	2	-	Reges_I	22	42
<L	287	2	+	Chronica_II	22	5
<L	287	2	-	Reges_II	8	28
<L	294	7	+	Leviticus	23	18
<L	294	7	-	Numeri	28	11
<L	294	7	-	Numeri	28	19
<L	294	7	-	Numeri	28	27
<L	294	7	-	Numeri	29	2
<L	294	7	-	Numeri	29	8
<L	294	7	-	Numeri	29	36
<L	344	3	+	Reges_II	9	29
<L	344	3	-	Reges_II	8	16
<L	344	3	-	Reges_II	8	25
<L	386	2	+	Jesaia	37	35
<L	386	2	-	Reges_II	19	34
<L	391	2	+	Reges_II	25	20
<L	391	2	-	Jeremia	52	26
<L	402	3	+	Reges_I	5	30
<L	402	3	+	Reges_I	9	23
<L	402	3	-	Chronica_II	8	10
<L	418	4	+	Exodus	25	19
<L	418	4	-	Exodus	25	18
<L	418	4	-	Exodus	37	7
<L	418	4	-	Exodus	37	8
<L	428	2	+	Chronica_I	14	14
<L	428	2	-	Samuel_II	5	23
<L	501	3	+	Exodus	28	8
<L	501	3	+	Exodus	39	5
<L	501	3	-	Exodus	39	29
<L	521	2	+	Samuel_II	10	14
<L	521	2	-	Chronica_I	19	15
<L	530	2	+	Samuel_II	6	8
<L	530	2	-	Chronica_I	13	11
<L	537	2	+	Exodus	27	21
<L	537	2	-	Leviticus	24	3
<L	557	2	+	Chronica_I	10	3
<L	557	2	-	Samuel_I	31	3
<L	560	2	+	Ezechiel	39	1
<L	560	2	-	Ezechiel	38	3
<L	565	2	+	Chronica_II	9	6
<L	565	2	-	Reges_I	10	7
<L	601	2	+	Ezechiel	33	19
<L	601	2	-	Ezechiel	18	27
<L	623	2	+	Exodus	37	16
<L	623	2	-	Exodus	25	29
<L	657	2	+	Leviticus	8	26
<L	657	2	-	Exodus	29	23
<L	673	3	+	Reges_II	25	11
<L	673	3	+	Jeremia	39	9
<L	673	3	-	Jeremia	52	15
<L	678	2	+	Numeri	10	22
<L	678	2	-	Numeri	2	18
<L	682	2	+	Reges_II	7	2
<L	682	2	-	Reges_II	7	19
<L	746	2	+	Chronica_II	12	9
<L	746	2	-	Reges_I	14	26
<L	752	3	+	Leviticus	14	6
<L	752	3	-	Leviticus	14	51
<L	752	3	-	Leviticus	14	52
<L	769	2	+	Chronica_I	14	10
<L	769	2	-	Samuel_II	5	19
<L	777	2	+	Jesaia	37	9
<L	777	2	-	Reges_II	19	9
<L	799	40	+	Psalmi	6	1
<L	799	40	+	Psalmi	8	1
<L	799	40	+	Psalmi	12	1
<L	799	40	+	Psalmi	22	1
<L	799	40	+	Psalmi	53	1
<L	799	40	+	Psalmi	60	1
<L	799	40	+	Psalmi	61	1
<L	799	40	+	Psalmi	62	1
<L	799	40	+	Psalmi	69	1
<L	799	40	+	Psalmi	77	1
<L	799	40	+	Psalmi	84	1
<L	799	40	-	Psalmi	4	1
<L	799	40	-	Psalmi	5	1
<L	799	40	-	Psalmi	9	1
<L	799	40	-	Psalmi	13	1
<L	799	40	-	Psalmi	19	1
<L	799	40	-	Psalmi	20	1
<L	799	40	-	Psalmi	21	1
<L	799	40	-	Psalmi	31	1
<L	799	40	-	Psalmi	39	1
<L	799	40	-	Psalmi	40	1
<L	799	40	-	Psalmi	41	1
<L	799	40	-	Psalmi	42	1
<L	799	40	-	Psalmi	44	1
<L	799	40	-	Psalmi	47	1
<L	799	40	-	Psalmi	49	1
<L	799	40	-	Psalmi	51	1
<L	799	40	-	Psalmi	52	1
<L	799	40	-	Psalmi	54	1
<L	799	40	-	Psalmi	55	1
<L	799	40	-	Psalmi	64	1
<L	799	40	-	Psalmi	65	1
<L	799	40	-	Psalmi	67	1
<L	799	40	-	Psalmi	68	1
<L	799	40	-	Psalmi	70	1
<L	799	40	-	Psalmi	75	1
<L	799	40	-	Psalmi	76	1
<L	799	40	-	Psalmi	85	1
<L	799	40	-	Psalmi	108	1
<L	799	40	-	Psalmi	140	1
<L	837	2	+	Psalmi	18	42
<L	837	2	-	Samuel_II	22	42
<L	848	2	+	Chronica_I	18	7
<L	848	2	-	Samuel_II	8	7
<L	863	2	+	Exodus	26	24
<L	863	2	-	Exodus	36	29
<L	870	2	+	Reges_II	11	18
<L	870	2	-	Chronica_II	23	17
<L	876	2	+	Reges_I	15	20
<L	876	2	-	Chronica_II	16	4
<L	921	2	+	Reges_I	8	23
<L	921	2	-	Chronica_II	6	14
<L	924	2	+	Chronica_II	18	16
<L	924	2	-	Reges_I	22	17
<L	931	2	+	Exodus	25	11
<L	931	2	-	Exodus	37	2
<L	941	2	+	Esther	6	9
<L	941	2	-	Esther	6	11
<L	947	2	+	Chronica_I	11	25
<L	947	2	-	Samuel_II	23	23
<L	979	2	+	Psalmi	108	5
<L	979	2	-	Psalmi	57	11
<L	1016	2	+	Chronica_I	21	15
<L	1016	2	-	Samuel_II	24	16
<L	1029	2	+	Chronica_I	19	5
<L	1029	2	-	Samuel_II	10	5
<L	1041	2	+	Chronica_II	3	17
<L	1041	2	-	Reges_I	7	21
<L	1052	2	+	Numeri	10	18
<L	1052	2	-	Numeri	2	10
<L	1064	2	+	Samuel_II	7	26
<L	1064	2	-	Chronica_I	17	24
<L	1069	2	+	Numeri	18	24
<L	1069	2	-	Numeri	18	26
<L	1076	2	+	Chronica_I	11	15
<L	1076	2	-	Samuel_II	23	13
<L	1159	2	+	Chronica_I	19	2
<L	1159	2	-	Samuel_II	10	2
<L	1177	2	+	Samuel_II	6	10
<L	1177	2	-	Chronica_I	13	13
<L	1179	2	+	Iob	1	8
<L	1179	2	-	Iob	2	3
<LH/	96	5	+	Leviticus	8	18
<LH/	96	5	-	Exodus	29	10
<LH/	96	5	-	Exodus	29	15
<LH/	96	5	-	Exodus	29	19
<LH/	96	5	-	Leviticus	8	22
<LH/	346	4	+	Leviticus	4	25
<LH/	346	4	+	Leviticus	4	30
<LH/	346	4	+	Leviticus	4	34
<LH/	346	4	-	Exodus	29	12
<LH/	439	3	+	Exodus	38	1
<LH/	439	3	-	Exodus	27	1
<LH/	439	3	-	Exodus	37	25
<LH/	475	2	+	Leviticus	9	12
<LH/	475	2	-	Leviticus	9	18
<LH/	734	2	+	Jeremia	19	5
<LH/	734	2	-	Jeremia	7	31
<LH/	759	2	+	Exodus	35	16
<LH/	759	2	-	Exodus	39	39
<LH/	828	2	+	Reges_I	10	5
<LH/	828	2	-	Chronica_II	9	4
<LH[	75	2	+	Samuel_II	6	17
<LH[	75	2	-	Chronica_I	16	1
<LH[	107	2	+	Exodus	10	12
<LH[	107	2	-	Exodus	9	22
<LH[	207	2	+	Exodus	33	12
<LH[	207	2	-	Exodus	33	17
<LH[	231	2	+	Samuel_II	2	2
<LH[	231	2	-	Samuel_I	30	5
<LH[	268	2	+	Samuel_II	24	22
<LH[	268	2	-	Chronica_I	21	23
<LH[	456	7	+	Leviticus	11	45
<LH[	456	7	-	Exodus	29	46
<LH[	456	7	-	Leviticus	19	36
<LH[	456	7	-	Leviticus	22	33
<LH[	456	7	-	Leviticus	25	38
<LH[	456	7	-	Leviticus	25	55
<LH[	456	7	-	Numeri	15	41
<LH[	600	2	+	Reges_II	18	17
<LH[	600	2	-	Jesaia	36	2
<LH[	633	2	+	Josua	15	15
<LH[	633	2	-	Judices	1	11
<LH[	746	2	+	Chronica_II	12	9
<LH[	746	2	-	Reges_I	14	26
<LH[	867	2	+	Josua	15	8
<LH[	867	2	-	Josua	18	16
<LH[	1017	2	+	Chronica_I	14	11
<LH[	1017	2	-	Samuel_II	5	20
<LH[	1210	2	+	Chronica_II	36	23
<LH[	1210	2	-	Esra	1	2
<LJH/	828	2	+	Chronica_II	9	4
<LJH/	828	2	-	Reges_I	10	5
<LJWN/	81	9	+	Deuteronomium	28	1
<LJWN/	81	9	-	Deuteronomium	11	22
<LJWN/	81	9	-	Deuteronomium	13	19
<LJWN/	81	9	-	Deuteronomium	15	5
<LJWN/	81	9	-	Deuteronomium	19	9
<LJWN/	81	9	-	Deuteronomium	27	10
<LJWN/	81	9	-	Deuteronomium	28	15
<LJWN/	81	9	-	Deuteronomium	28	45
<LJWN/	81	9	-	Deuteronomium	30	8
<LJWN/	281	2	+	Numeri	24	16
<LJWN/	281	2	-	Numeri	24	4
<LJWN/	448	2	+	Chronica_II	23	20
<LJWN/	448	2	-	Reges_II	11	19
<LMWN_DBLTJMH/	1212	2	+	Numeri	33	46
<LMWN_DBLTJMH/	1212	2	-	Numeri	33	45
<LMWT/	799	40	+	Psalmi	9	1
<LMWT/	799	40	-	Psalmi	4	1
<LMWT/	799	40	-	Psalmi	5	1
<LMWT/	799	40	-	Psalmi	6	1
<LMWT/	799	40	-	Psalmi	8	1
<LMWT/	799	40	-	Psalmi	12	1
<LMWT/	799	40	-	Psalmi	13	1
<LMWT/	799	40	-	Psalmi	19	1
<LMWT/	799	40	-	Psalmi	20	1
<LMWT/	799	40	-	Psalmi	21	1
<LMWT/	799	40	-	Psalmi	22	1
<LMWT/	799	40	-	Psalmi	31	1
<LMWT/	799	40	-	Psalmi	39	1
<LMWT/	799	40	-	Psalmi	40	1
<LMWT/	799	40	-	Psalmi	41	1
<LMWT/	799	40	-	Psalmi	42	1
<LMWT/	799	40	-	Psalmi	44	1
<LMWT/	799	40	-	Psalmi	47	1
<LMWT/	799	40	-	Psalmi	49	1
<LMWT/	799	40	-	Psalmi	51	1
<LMWT/	799	40	-	Psalmi	52	1
<LMWT/	799	40	-	Psalmi	53	1
<LMWT/	799	40	-	Psalmi	54	1
<LMWT/	799	40	-	Psalmi	55	1
<LMWT/	799	40	-	Psalmi	60	1
<LMWT/	799	40	-	Psalmi	61	1
<LMWT/	799	40	-	Psalmi	62	1
<LMWT/	799	40	-	Psalmi	64	1
<LMWT/	799	40	-	Psalmi	65	1
<LMWT/	799	40	-	Psalmi	67	1
<LMWT/	799	40	-	Psalmi	68	1
<LMWT/	799	40	-	Psalmi	69	1
<LMWT/	799	40	-	Psalmi	70	1
<LMWT/	799	40	-	Psalmi	75	1
<LMWT/	799	40	-	Psalmi	76	1
<LMWT/	799	40	-	Psalmi	77	1
<LMWT/	799	40	-	Psalmi	84	1
<LMWT/	799	40	-	Psalmi	85	1
<LMWT/	799	40	-	Psalmi	108	1
<LMWT/	799	40	-	Psalmi	140	1
<M	11	2	+	Reges_I	8	62
<M	11	2	-	Chronica_II	7	4
<M	14	2	+	Reges_II	18	26
<M	14	2	-	Jesaia	36	11
<M	63	2	+	Deuteronomium	9	10
<M	63	2	-	Deuteronomium	10	4
<M	68	2	+	Psalmi	18	24
<M	68	2	-	Samuel_II	22	24
<M	85	2	+	Samuel_I	31	5
<M	85	2	-	Chronica_I	10	5
<M	135	31	+	Reges_II	13	12
<M	135	31	+	Reges_II	14	15
<M	135	31	-	Reges_I	14	19
<M	135	31	-	Reges_I	14	29
<M	135	31	-	Reges_I	15	7
<M	135	31	-	Reges_I	15	31
<M	135	31	-	Reges_I	16	5
<M	135	31	-	Reges_I	16	14
<M	135	31	-	Reges_I	16	20
<M	135	31	-	Reges_I	16	27
<M	135	31	-	Reges_I	22	39
<M	135	31	-	Reges_I	22	46
<M	135	31	-	Reges_II	1	18
<M	135	31	-	Reges_II	8	23
<M	135	31	-	Reges_II	10	34
<M	135	31	-	Reges_II	12	20
<M	135	31	-	Reges_II	13	8
<M	135	31	-	Reges_II	14	18
<M	135	31	-	Reges_II	14	28
<M	135	31	-	Reges_II	15	6
<M	135	31	-	Reges_II	15	11
<M	135	31	-	Reges_II	15	15
<M	135	31	-	Reges_II	15	21
<M	135	31	-	Reges_II	15	26
<M	135	31	-	Reges_II	15	31
<M	135	31	-	Reges_II	15	36
<M	135	31	-	Reges_II	16	19
<M	135	31	-	Reges_II	21	17
<M	135	31	-	Reges_II	21	25
<M	135	31	-	Reges_II	23	28
<M	135	31	-	Reges_II	24	5
<M	136	2	+	Chronica_II	25	24
<M	136	2	-	Reges_II	14	14
<M	207	2	+	Exodus	33	12
<M	207	2	-	Exodus	33	17
<M	287	2	+	Reges_II	8	28
<M	287	2	-	Chronica_II	22	5
<M	410	2	+	Iob	25	4
<M	410	2	-	Iob	15	14
<M	437	2	+	Jeremia	32	4
<M	437	2	-	Jeremia	34	3
<M	724	2	+	Chronica_I	19	19
<M	724	2	-	Samuel_II	10	19
<M	888	2	+	Reges_I	15	14
<M	888	2	-	Chronica_II	15	17
<M	975	2	+	Exodus	13	19
<M	975	2	-	Genesis	50	25
<M	1053	2	+	Genesis	19	35
<M	1053	2	-	Genesis	19	33
<M	1106	2	+	Samuel_II	21	19
<M	1106	2	-	Chronica_I	20	5
<M	1202	2	+	Chronica_II	18	3
<M	1202	2	-	Reges_I	22	4
<M	1210	2	+	Chronica_II	36	23
<M	1210	2	-	Esra	1	2
<M	1232	2	+	Deuteronomium	27	22
<M	1232	2	-	Deuteronomium	27	16
<M/	11	2	+	Chronica_II	7	4
<M/	11	2	-	Reges_I	8	62
<M/	117	2	+	Exodus	32	1
<M/	117	2	-	Exodus	32	23
<M/	163	2	+	Micha	4	1
<M/	163	2	-	Jesaia	2	2
<M/	207	2	+	Exodus	33	12
<M/	207	2	-	Exodus	33	17
<M/	269	2	+	Chronica_II	23	10
<M/	269	2	-	Reges_II	11	11
<M/	293	3	+	Ezechiel	11	20
<M/	293	3	-	Leviticus	18	4
<M/	293	3	-	Ezechiel	20	19
<M/	396	2	+	Reges_I	12	13
<M/	396	2	-	Chronica_II	10	13
<M/	475	2	+	Leviticus	9	18
<M/	475	2	-	Leviticus	9	12
<M/	485	2	+	Reges_I	21	13
<M/	485	2	-	Reges_I	21	10
<M/	547	3	+	Daniel	3	7
<M/	547	3	-	Daniel	3	5
<M/	547	3	-	Daniel	3	10
<M/	597	2	+	Jeremia	32	21
<M/	597	2	-	Deuteronomium	26	8
<M/	626	2	+	Reges_I	12	31
<M/	626	2	-	Reges_II	17	32
<M/	717	2	+	Jeremia	37	2
<M/	717	2	-	Jeremia	50	1
<M/	720	2	+	Judices	2	7
<M/	720	2	-	Josua	24	31
<M/	790	2	+	Josua	4	2
<M/	790	2	-	Josua	3	12
<M/	895	2	+	Reges_II	23	3
<M/	895	2	-	Chronica_II	34	31
<M/	929	2	+	Ezechiel	39	7
<M/	929	2	-	Ezechiel	37	28
<M/	942	3	+	Psalmi	106	48
<M/	942	3	+	Chronica_I	16	36
<M/	942	3	-	Psalmi	41	14
<M/	954	2	+	Jesaia	2	3
<M/	954	2	-	Micha	4	2
<M/	1016	2	+	Samuel_II	24	16
<M/	1016	2	-	Chronica_I	21	15
<M/	1091	2	+	Reges_II	18	36
<M/	1091	2	-	Jesaia	36	21
<M/	1119	2	+	Reges_II	22	13
<M/	1119	2	-	Chronica_II	34	21
<M/	1198	2	+	Reges_II	8	21
<M/	1198	2	-	Chronica_II	21	9
<M/	1210	2	+	Chronica_II	36	23
<M/	1210	2	-	Esra	1	2
<M/	1220	2	+	Jeremia	7	33
<M/	1220	2	-	Deuteronomium	28	26
<MD/	1159	2	+	Samuel_II	10	2
<MD/	1159	2	-	Chronica_I	19	2
<MD=/	895	2	+	Chronica_II	34	31
<MD=/	895	2	-	Reges_II	23	3
<MD[	83	2	+	Jeremia	52	12
<MD[	83	2	-	Reges_II	25	8
<MD[	1016	2	+	Chronica_I	21	15
<MD[	1016	2	-	Samuel_II	24	16
<MD[	1021	2	+	Chronica_II	9	8
<MD[	1021	2	-	Reges_I	10	9
<MH/	919	3	+	Leviticus	3	9
<MH/	919	3	-	Leviticus	3	3
