passage	phrase_node	phrase_text	phrase_gloss	phrase_function	lexeme	occ_text	occ_node
Ruth 2:12	821589	מֵעִ֤ם יְהוָה֙ אֱלֹהֵ֣י יִשְׂרָאֵ֔ל 	from with YHWH god(s) Israel	Adju	>LHJM/	אֱלֹהֵ֣י 	356488
Ecclesiastes 1:13	823573	אֱלֹהִ֛ים 	god(s)	Subj	>LHJM/	אֱלֹהִ֛ים 	359470
Ecclesiastes 2:24	823954	מִיַּ֥ד הָאֱלֹהִ֖ים 	from hand the god(s)	PreC	>LHJM/	אֱלֹהִ֖ים 	360074
Ecclesiastes 2:26	823977	לְטֹוב֙ לִפְנֵ֣י הָֽאֱלֹהִ֔ים 	to good to face the god(s)	Cmpl	>LHJM/	אֱלֹהִ֔ים 	360115
Ecclesiastes 3:10	824068	אֱלֹהִ֛ים 	god(s)	Subj	>LHJM/	אֱלֹהִ֛ים 	360246
Ecclesiastes 3:11	824085	הָאֱלֹהִ֖ים 	the god(s)	Subj	>LHJM/	אֱלֹהִ֖ים 	360281
Ecclesiastes 3:13	824108	מַתַּ֥ת אֱלֹהִ֖ים 	gift god(s)	PreC	>LHJM/	אֱלֹהִ֖ים 	360318
Ecclesiastes 3:14	824115	הָאֱלֹהִים֙ 	the god(s)	Subj	>LHJM/	אֱלֹהִים֙ 	360326
Ecclesiastes 3:14	824127	הָאֱלֹהִ֣ים 	the god(s)	Subj	>LHJM/	אֱלֹהִ֣ים 	360342
Ecclesiastes 3:15	824143	הָאֱלֹהִ֖ים 	the god(s)	Subj	>LHJM/	אֱלֹהִ֖ים 	360362
Ecclesiastes 3:17	824162	הָאֱלֹהִ֑ים 	the god(s)	Subj	>LHJM/	אֱלֹהִ֑ים 	360398
Ecclesiastes 3:18	824174	הָאֱלֹהִ֑ים 	the god(s)	Subj	>LHJM/	אֱלֹהִ֑ים 	360422
Ecclesiastes 4:17	824436	אֶל־בֵּ֣ית הָאֱלֹהִ֔ים 	to house the god(s)	Cmpl	>LHJM/	אֱלֹהִ֔ים 	360842
Ecclesiastes 5:1	824457	לִפְנֵ֣י הָאֱלֹהִ֑ים 	to face the god(s)	Cmpl	>LHJM/	אֱלֹהִ֑ים 	360872
Ecclesiastes 5:1	824459	הָאֱלֹהִ֤ים 	the god(s)	Subj	>LHJM/	אֱלֹהִ֤ים 	360875
Ecclesiastes 5:3	824478	לֵֽאלֹהִ֗ים 	to god(s)	Cmpl	>LHJM/	אלֹהִ֗ים 	360907
Ecclesiastes 5:5	824512	הָֽאֱלֹהִים֙ 	the god(s)	Subj	>LHJM/	אֱלֹהִים֙ 	360953
Ecclesiastes 5:6	824523	אֶת־הָאֱלֹהִ֖ים 	<object marker> the god(s)	Objc	>LHJM/	אֱלֹהִ֖ים 	360973
Ecclesiastes 5:17	824659	הָאֱלֹהִ֖ים 	the god(s)	Subj	>LHJM/	אֱלֹהִ֖ים 	361182
Ecclesiastes 5:18	824667	הָאֱלֹהִים֩ 	the god(s)	Subj	>LHJM/	אֱלֹהִים֩ 	361194
Ecclesiastes 5:18	824680	מַתַּ֥ת אֱלֹהִ֖ים 	gift god(s)	PreC	>LHJM/	אֱלֹהִ֖ים 	361215
Ecclesiastes 5:19	824688	הָאֱלֹהִ֛ים 	the god(s)	Subj	>LHJM/	אֱלֹהִ֛ים 	361226
Ecclesiastes 6:2	824704	הָאֱלֹהִ֡ים 	the god(s)	Subj	>LHJM/	אֱלֹהִ֡ים 	361249
Ecclesiastes 6:2	824716	הָֽאֱלֹהִים֙ 	the god(s)	Subj	>LHJM/	אֱלֹהִים֙ 	361268
Ecclesiastes 7:13	824952	אֶת־מַעֲשֵׂ֣ה הָאֱלֹהִ֑ים 	<object marker> deed the god(s)	Objc	>LHJM/	אֱלֹהִ֑ים 	361632
Ecclesiastes 7:14	824968	הָֽאֱלֹהִ֔ים 	the god(s)	Subj	>LHJM/	אֱלֹהִ֔ים 	361660
Ecclesiastes 7:18	825018	יְרֵ֥א אֱלֹהִ֖ים 	afraid god(s)	Subj	>LHJM/	אֱלֹהִ֖ים 	361725
Ecclesiastes 7:26	825102	טֹ֞וב לִפְנֵ֤י הָאֱלֹהִים֙ 	good to face the god(s)	Subj	>LHJM/	אֱלֹהִים֙ 	361848
Ecclesiastes 7:29	825136	הָאֱלֹהִ֛ים 	the god(s)	Subj	>LHJM/	אֱלֹהִ֛ים 	361893
Ecclesiastes 8:2	825159	עַ֕ל דִּבְרַ֖ת שְׁבוּעַ֥ת אֱלֹהִֽים׃ 	upon cause oath god(s)	Adju	>LHJM/	אֱלֹהִֽים׃ 	361928
Ecclesiastes 8:12	825288	לְיִרְאֵ֣י הָאֱלֹהִ֔ים 	to afraid the god(s)	PreC	>LHJM/	אֱלֹהִ֔ים 	362112
Ecclesiastes 8:13	825304	מִלִּפְנֵ֥י אֱלֹהִֽים׃ 	from to face god(s)	Cmpl	>LHJM/	אֱלֹהִֽים׃ 	362138
Ecclesiastes 8:15	825351	הָאֱלֹהִ֖ים 	the god(s)	Subj	>LHJM/	אֱלֹהִ֖ים 	362207
Ecclesiastes 8:17	825371	אֶת־כָּל־מַעֲשֵׂ֣ה הָאֱלֹהִים֒ 	<object marker> whole deed the god(s)	Objc	>LHJM/	אֱלֹהִים֒ 	362250
Ecclesiastes 9:1	825406	בְּיַ֣ד הָאֱלֹהִ֑ים 	in hand the god(s)	PreC	>LHJM/	אֱלֹהִ֑ים 	362314
Ecclesiastes 9:7	825505	הָאֱלֹהִ֖ים 	the god(s)	Subj	>LHJM/	אֱלֹהִ֖ים 	362487
Ecclesiastes 11:5	825904	אֶת־מַעֲשֵׂ֣ה הָֽאֱלֹהִ֔ים 	<object marker> deed the god(s)	Objc	>LHJM/	אֱלֹהִ֔ים 	363100
Ecclesiastes 11:9	825970	הָאֱלֹהִ֖ים 	the god(s)	Subj	>LHJM/	אֱלֹהִ֖ים 	363199
Ecclesiastes 12:7	826082	אֶל־הָאֱלֹהִ֖ים 	to the god(s)	Cmpl	>LHJM/	אֱלֹהִ֖ים 	363390
Ecclesiastes 12:13	826137	אֶת־הָאֱלֹהִ֤ים 	<object marker> the god(s)	Objc	>LHJM/	אֱלֹהִ֤ים 	363469
Ecclesiastes 12:14	826147	הָאֱלֹהִ֛ים 	the god(s)	Subj	>LHJM/	אֱלֹהִ֛ים 	363485
Daniel 1:2	829792	אֶת־יְהֹויָקִ֣ים מֶֽלֶךְ־יְהוּדָ֗ה וּמִקְצָת֙ כְּלֵ֣י בֵית־הָֽאֱלֹהִ֔ים 	<object marker> Jehoiakim king Judah and from end tool house the god(s)	Objc	>LHJM/	אֱלֹהִ֔ים 	370094
Daniel 1:2	829795	אֶֽרֶץ־שִׁנְעָ֖ר בֵּ֣ית אֱלֹהָ֑יו 	earth Shinar house god(s)	Cmpl	>LHJM/	אֱלֹהָ֑יו 	370100
Daniel 1:2	829799	בֵּ֖ית אֹוצַ֥ר אֱלֹהָֽיו׃ 	house supply god(s)	Cmpl	>LHJM/	אֱלֹהָֽיו׃ 	370108
Daniel 1:9	829880	הָֽאֱלֹהִים֙ 	the god(s)	Subj	>LHJM/	אֱלֹהִים֙ 	370261
Daniel 1:17	829969	הָֽאֱלֹהִ֛ים 	the god(s)	Subj	>LHJM/	אֱלֹהִ֛ים 	370426
Daniel 9:3	833425	אֶל־אֲדֹנָי֙ הָֽאֱלֹהִ֔ים 	to Lord the god(s)	Cmpl	>LHJM/	אֱלֹהִ֔ים 	375800
Daniel 9:4	833431	לַיהוָ֥ה אֱלֹהַ֖י 	to YHWH god(s)	Cmpl	>LHJM/	אֱלֹהַ֖י 	375816
Daniel 9:9	833485	לַֽאדֹנָ֣י אֱלֹהֵ֔ינוּ 	to Lord god(s)	PreC	>LHJM/	אֱלֹהֵ֔ינוּ 	375936
Daniel 9:10	833493	בְּקֹ֖ול יְהוָ֣ה אֱלֹהֵ֑ינוּ 	in sound YHWH god(s)	Cmpl	>LHJM/	אֱלֹהֵ֑ינוּ 	375951
Daniel 9:11	833514	בְּתֹורַת֙ מֹשֶׁ֣ה עֶֽבֶד־הָֽאֱלֹהִ֔ים 	in instruction Moses servant the god(s)	Cmpl	>LHJM/	אֱלֹהִ֔ים 	375993
Daniel 9:13	833545	אֶת־פְּנֵ֣י ׀ יְהוָ֣ה אֱלֹהֵ֗ינוּ 	<object marker> face YHWH god(s)	Objc	>LHJM/	אֱלֹהֵ֗ינוּ 	376046
Daniel 9:14	833560	יְהוָ֣ה אֱלֹהֵ֗ינוּ 	YHWH god(s)	Subj	>LHJM/	אֱלֹהֵ֗ינוּ 	376068
Daniel 9:15	833570	אֲדֹנָ֣י אֱלֹהֵ֗ינוּ 	Lord god(s)	Voct	>LHJM/	אֱלֹהֵ֗ינוּ 	376082
Daniel 9:17	833596	אֱלֹהֵ֗ינוּ 	god(s)	Voct	>LHJM/	אֱלֹהֵ֗ינוּ 	376136
Daniel 9:18	833604	אֱלֹהַ֥י ׀ 	god(s)	Voct	>LHJM/	אֱלֹהַ֥י ׀ 	376153
Daniel 9:19	833637	אֱלֹהַ֔י 	god(s)	Voct	>LHJM/	אֱלֹהַ֔י 	376194
Daniel 9:20	833654	לִפְנֵי֙ יְהוָ֣ה אֱלֹהַ֔י 	to face YHWH god(s)	Cmpl	>LHJM/	אֱלֹהַ֔י 	376222
Daniel 9:20	833655	עַ֖ל הַר־קֹ֥דֶשׁ אֱלֹהָֽי׃ 	upon mountain holiness god(s)	Loca	>LHJM/	אֱלֹהָֽי׃ 	376226
Daniel 10:12	833954	לִפְנֵ֥י אֱלֹהֶ֖יךָ 	to face god(s)	Cmpl	>LHJM/	אֱלֹהֶ֖יךָ 	376705
Daniel 11:8	834200	גַ֣ם אֱֽלֹהֵיהֶ֡ם עִם־נְסִֽכֵיהֶם֩ עִם־כְּלֵ֨י חֶמְדָּתָ֜ם כֶּ֧סֶף וְזָהָ֛ב 	even god(s) with libation with tool what is desirable silver and gold	Objc	>LHJM/	אֱֽלֹהֵיהֶ֡ם 	377080
Daniel 11:32	834536	עַ֛ם יֹדְעֵ֥י אֱלֹהָ֖יו 	people know god(s)	Subj	>LHJM/	אֱלֹהָ֖יו 	377581
Daniel 11:37	834592	עַל־אֱלֹהֵ֤י אֲבֹתָיו֙ 	upon god(s) father	Cmpl	>LHJM/	אֱלֹהֵ֤י 	377668
Ezra 1:2	834874	יְהוָ֖ה אֱלֹהֵ֣י הַשָּׁמָ֑יִם 	YHWH god(s) the heavens	Subj	>LHJM/	אֱלֹהֵ֣י 	378181
Ezra 1:3	834888	אֱלֹהָיו֙ 	god(s)	Subj	>LHJM/	אֱלֹהָיו֙ 	378203
Ezra 1:3	834897	אֶת־בֵּ֤ית יְהוָה֙ אֱלֹהֵ֣י יִשְׂרָאֵ֔ל 	<object marker> house YHWH god(s) Israel	Objc	>LHJM/	אֱלֹהֵ֣י 	378217
Ezra 1:3	834899	הָאֱלֹהִ֖ים 	the god(s)	PreC	>LHJM/	אֱלֹהִ֖ים 	378221
Ezra 1:4	834914	עִם־הַ֨נְּדָבָ֔ה לְבֵ֥ית הָאֱלֹהִ֖ים 	with the free will to house the god(s)	Adju	>LHJM/	אֱלֹהִ֖ים 	378257
Ezra 1:5	834922	הָאֱלֹהִים֙ 	the god(s)	Subj	>LHJM/	אֱלֹהִים֙ 	378280
Ezra 1:7	834946	בְּבֵ֥ית אֱלֹהָֽיו׃ 	in house god(s)	Loca	>LHJM/	אֱלֹהָֽיו׃ 	378339
Ezra 2:68	835166	לְבֵ֣ית הָֽאֱלֹהִ֔ים 	to house the god(s)	Cmpl	>LHJM/	אֱלֹהִ֔ים 	379033
Ezra 3:2	835196	אֶת־מִזְבַּ֖ח אֱלֹהֵ֣י יִשְׂרָאֵ֑ל 	<object marker> altar god(s) Israel	Objc	>LHJM/	אֱלֹהֵ֣י 	379127
Ezra 3:2	835200	כַּכָּת֕וּב בְּתֹורַ֖ת מֹשֶׁ֥ה אִישׁ־הָאֱלֹהִֽים׃ 	as the write in instruction Moses man the god(s)	Adju	>LHJM/	אֱלֹהִֽים׃ 	379141
Ezra 3:8	835257	אֶל־בֵּ֤ית הָֽאֱלֹהִים֙ לִיר֣וּשָׁלִַ֔ם 	to house the god(s) to Jerusalem	Cmpl	>LHJM/	אֱלֹהִים֙ 	379284
Ezra 3:9	835278	בְּבֵ֣ית הָאֱלֹהִ֑ים ס 	in house the god(s)	Loca	>LHJM/	אֱלֹהִ֑ים ס 	379355
Ezra 4:1	835353	לַיהוָ֖ה אֱלֹהֵ֥י יִשְׂרָאֵֽל׃ 	to YHWH god(s) Israel	Cmpl	>LHJM/	אֱלֹהֵ֥י 	379510
Ezra 4:2	835365	לֵֽאלֹהֵיכֶ֑ם 	to god(s)	Cmpl	>LHJM/	אלֹהֵיכֶ֑ם 	379530
Ezra 4:3	835383	לֵאלֹהֵ֑ינוּ 	to god(s)	Cmpl	>LHJM/	אלֹהֵ֑ינוּ 	379565
Ezra 4:3	835388	לַֽיהוָה֙ אֱלֹהֵ֣י יִשְׂרָאֵ֔ל 	to YHWH god(s) Israel	Cmpl	>LHJM/	אֱלֹהֵ֣י 	379572
Ezra 6:21	836125	לַֽיהוָ֖ה אֱלֹהֵ֥י יִשְׂרָאֵֽל׃ 	to YHWH god(s) Israel	Cmpl	>LHJM/	אֱלֹהֵ֥י 	380905
Ezra 6:22	836140	בִּמְלֶ֥אכֶת בֵּית־הָאֱלֹהִ֖ים אֱלֹהֵ֥י יִשְׂרָאֵֽל׃ פ  	in work house the god(s) god(s) Israel	Adju	>LHJM/	אֱלֹהִ֖ים 	380931
Ezra 6:22	836140	בִּמְלֶ֥אכֶת בֵּית־הָאֱלֹהִ֖ים אֱלֹהֵ֥י יִשְׂרָאֵֽל׃ פ  	in work house the god(s) god(s) Israel	Adju	>LHJM/	אֱלֹהֵ֥י 	380932
Ezra 7:6	836157	יְהוָ֖ה אֱלֹהֵ֣י יִשְׂרָאֵ֑ל 	YHWH god(s) Israel	Subj	>LHJM/	אֱלֹהֵ֣י 	380997
Ezra 7:6	836162	כְּיַד־יְהוָ֤ה אֱלֹהָיו֙ עָלָ֔יו 	as hand YHWH god(s) upon	Adju	>LHJM/	אֱלֹהָיו֙ 	381007
Ezra 7:9	836183	כְּיַד־אֱלֹהָ֖יו הַטֹּובָ֥ה עָלָֽיו׃ 	as hand god(s) the good upon	Adju	>LHJM/	אֱלֹהָ֖יו 	381083
Ezra 7:27	836359	יְהוָ֖ה אֱלֹהֵ֣י אֲבֹותֵ֑ינוּ 	YHWH god(s) father	Subj	>LHJM/	אֱלֹהֵ֣י 	381469
Ezra 7:28	836376	כְּיַד־יְהוָ֤ה אֱלֹהַי֙ עָלַ֔י 	as hand YHWH god(s) upon	Adju	>LHJM/	אֱלֹהַי֙ 	381511
Ezra 8:17	836519	מְשָׁרְתִ֖ים לְבֵ֥ית אֱלֹהֵֽינוּ׃ 	serve to house god(s)	Objc	>LHJM/	אֱלֹהֵֽינוּ׃ 	381804
Ezra 8:18	836523	כְּיַד־אֱלֹהֵ֨ינוּ הַטֹּובָ֤ה עָלֵ֨ינוּ֙ 	as hand god(s) the good upon	Adju	>LHJM/	אֱלֹהֵ֨ינוּ 	381810
Ezra 8:21	836549	לִפְנֵ֣י אֱלֹהֵ֑ינוּ 	to face god(s)	Adju	>LHJM/	אֱלֹהֵ֑ינוּ 	381878
Ezra 8:22	836566	יַד־אֱלֹהֵ֤ינוּ 	hand god(s)	Subj	>LHJM/	אֱלֹהֵ֤ינוּ 	381917
Ezra 8:23	836576	מֵאֱלֹהֵ֖ינוּ 	from god(s)	Cmpl	>LHJM/	אֱלֹהֵ֖ינוּ 	381935
Ezra 8:25	836592	אֶת־הַכֶּ֥סֶף וְאֶת־הַזָּהָ֖ב וְאֶת־הַכֵּלִ֑ים תְּרוּמַ֣ת בֵּית־אֱלֹהֵ֗ינוּ 	<object marker> the silver and <object marker> the gold and <object marker> the tool contribution house god(s)	Objc	>LHJM/	אֱלֹהֵ֗ינוּ 	381973
Ezra 8:28	836616	לַיהוָ֖ה אֱלֹהֵ֥י אֲבֹתֵיכֶֽם׃ 	to YHWH god(s) father	Cmpl	>LHJM/	אֱלֹהֵ֥י 	382043
Ezra 8:30	836629	לִירוּשָׁלִַ֖ם לְבֵ֥ית אֱלֹהֵֽינוּ׃ פ  	to Jerusalem to house god(s)	Cmpl	>LHJM/	אֱלֹהֵֽינוּ׃ פ  	382092
Ezra 8:31	836637	יַד־אֱלֹהֵ֨ינוּ֙ 	hand god(s)	Subj	>LHJM/	אֱלֹהֵ֨ינוּ֙ 	382111
Ezra 8:33	836655	בְּבֵ֣ית אֱלֹהֵ֗ינוּ 	in house god(s)	Loca	>LHJM/	אֱלֹהֵ֗ינוּ 	382149
Ezra 8:35	836675	לֵאלֹהֵ֣י יִשְׂרָאֵ֗ל 	to god(s) Israel	Cmpl	>LHJM/	אלֹהֵ֣י 	382201
Ezra 8:36	836684	אֶת־הָעָ֖ם וְאֶת־בֵּֽית־הָאֱלֹהִֽים׃ ס  	<object marker> the people and <object marker> house the god(s)	Objc	>LHJM/	אֱלֹהִֽים׃ ס  	382250
Ezra 9:4	836727	בְּדִבְרֵ֣י אֱלֹהֵֽי־יִשְׂרָאֵ֔ל 	in word god(s) Israel	Cmpl	>LHJM/	אֱלֹהֵֽי־	382357
Ezra 9:5	836747	אֶל־יְהוָ֥ה אֱלֹהָֽי׃ 	to YHWH god(s)	Cmpl	>LHJM/	אֱלֹהָֽי׃ 	382395
Ezra 9:6	836750	אֱלֹהַי֙ 	god(s)	Voct	>LHJM/	אֱלֹהַי֙ 	382398
Ezra 9:6	836755	אֱלֹהַ֛י 	god(s)	Voct	>LHJM/	אֱלֹהַ֛י 	382404
Ezra 9:8	836781	מֵאֵ֣ת ׀ יְהוָ֣ה אֱלֹהֵ֗ינוּ 	from together with YHWH god(s)	Adju	>LHJM/	אֱלֹהֵ֗ינוּ 	382473
Ezra 9:8	836792	אֱלֹהֵ֔ינוּ 	god(s)	Subj	>LHJM/	אֱלֹהֵ֔ינוּ 	382489
Ezra 9:9	836804	אֱלֹהֵ֑ינוּ 	god(s)	Subj	>LHJM/	אֱלֹהֵ֑ינוּ 	382505
Ezra 9:9	836814	אֶת־בֵּ֤ית אֱלֹהֵ֨ינוּ֙ 	<object marker> house god(s)	Objc	>LHJM/	אֱלֹהֵ֨ינוּ֙ 	382522
Ezra 9:10	836827	אֱלֹהֵ֖ינוּ 	god(s)	Voct	>LHJM/	אֱלֹהֵ֖ינוּ 	382542
Ezra 9:13	836881	אֱלֹהֵ֗ינוּ 	god(s)	Voct	>LHJM/	אֱלֹהֵ֗ינוּ 	382634
Ezra 9:15	836903	יְהוָ֞ה אֱלֹהֵ֤י יִשְׂרָאֵל֙ 	YHWH god(s) Israel	Voct	>LHJM/	אֱלֹהֵ֤י 	382672
Ezra 10:1	836926	לִפְנֵ֖י בֵּ֣ית הָאֱלֹהִ֑ים 	to face house the god(s)	Cmpl	>LHJM/	אֱלֹהִ֑ים 	382711
Ezra 10:2	836944	בֵאלֹהֵ֔ינוּ 	in god(s)	Cmpl	>LHJM/	אלֹהֵ֔ינוּ 	382745
Ezra 10:3	836958	לֵ֠אלֹהֵינוּ 	to god(s)	Cmpl	>LHJM/	אלֹהֵינוּ 	382767
Ezra 10:3	836969	בְּמִצְוַ֣ת אֱלֹהֵ֑ינוּ 	in commandment god(s)	Cmpl	>LHJM/	אֱלֹהֵ֑ינוּ 	382784
Ezra 10:6	836996	מִלִּפְנֵי֙ בֵּ֣ית הָֽאֱלֹהִ֔ים 	from to face house the god(s)	Cmpl	>LHJM/	אֱלֹהִ֔ים 	382832
Ezra 10:9	837044	בִּרְחֹוב֙ בֵּ֣ית הָאֱלֹהִ֔ים 	in open place house the god(s)	Cmpl	>LHJM/	אֱלֹהִ֔ים 	382927
Ezra 10:11	837064	לַיהוָ֥ה אֱלֹהֵֽי־אֲבֹתֵיכֶ֖ם 	to YHWH god(s) father	Cmpl	>LHJM/	אֱלֹהֵֽי־	382961
Ezra 10:14	837119	חֲרֹ֤ון אַף־אֱלֹהֵ֨ינוּ֙ 	anger nose god(s)	Objc	>LHJM/	אֱלֹהֵ֨ינוּ֙ 	383063
Nehemiah 1:4	837286	לִפְנֵ֖י אֱלֹהֵ֥י הַשָּׁמָֽיִם׃ 	to face god(s) the heavens	Cmpl	>LHJM/	אֱלֹהֵ֥י 	383499
Nehemiah 1:5	837290	יְהוָה֙ אֱלֹהֵ֣י הַשָּׁמַ֔יִם הָאֵ֥ל הַגָּדֹ֖ול וְהַנֹּורָ֑א 	YHWH god(s) the heavens the god the great and the fear	Voct	>LHJM/	אֱלֹהֵ֣י 	383506
Nehemiah 2:4	837456	אֶל־אֱלֹהֵ֖י הַשָּׁמָֽיִם׃ 	to god(s) the heavens	Cmpl	>LHJM/	אֱלֹהֵ֖י 	383792
Nehemiah 2:8	837535	כְּיַד־אֱלֹהַ֖י 	as hand god(s)	Adju	>LHJM/	אֱלֹהַ֖י 	383919
Nehemiah 2:12	837580	אֱלֹהַי֙ 	god(s)	Subj	>LHJM/	אֱלֹהַי֙ 	383994
Nehemiah 2:18	837682	אֶת־יַ֣ד אֱלֹהַ֗י 	<object marker> hand god(s)	Objc	>LHJM/	אֱלֹהַ֗י 	384160
Nehemiah 2:20	837728	אֱלֹהֵ֣י הַשָּׁמַ֔יִם 	god(s) the heavens	Frnt	>LHJM/	אֱלֹהֵ֣י 	384228
Nehemiah 3:36	838043	אֱלֹהֵ֨ינוּ֙ 	god(s)	Voct	>LHJM/	אֱלֹהֵ֨ינוּ֙ 	384947
Nehemiah 4:3	838109	אֶל־אֱלֹהֵ֑ינוּ 	to god(s)	Cmpl	>LHJM/	אֱלֹהֵ֑ינוּ 	385052
Nehemiah 4:9	838195	הָאֱלֹהִ֖ים 	the god(s)	Subj	>LHJM/	אֱלֹהִ֖ים 	385203
Nehemiah 4:14	838261	אֱלֹהֵ֖ינוּ 	god(s)	Subj	>LHJM/	אֱלֹהֵ֖ינוּ 	385330
Nehemiah 5:9	838419	בְּיִרְאַ֤ת אֱלֹהֵ֨ינוּ֙ 	in fear god(s)	Cmpl	>LHJM/	אֱלֹהֵ֨ינוּ֙ 	385582
Nehemiah 5:13	838464	הָֽאֱלֹהִ֟ים 	the god(s)	Subj	>LHJM/	אֱלֹהִ֟ים 	385669
Nehemiah 5:15	838518	מִפְּנֵ֖י יִרְאַ֥ת אֱלֹהִֽים׃ 	from face fear god(s)	Adju	>LHJM/	אֱלֹהִֽים׃ 	385785
Nehemiah 5:19	838566	אֱלֹהַ֖י 	god(s)	Voct	>LHJM/	אֱלֹהַ֖י 	385872
Nehemiah 6:10	838724	אֶל־בֵּ֨ית הָאֱלֹהִ֜ים אֶל־תֹּ֣וךְ הַֽהֵיכָ֗ל 	to house the god(s) to midst the palace	Cmpl	>LHJM/	אֱלֹהִ֜ים 	386130
Nehemiah 6:12	838755	אֱלֹהִ֖ים 	god(s)	Subj	>LHJM/	אֱלֹהִ֖ים 	386172
Nehemiah 6:14	838781	אֱלֹהַ֛י 	god(s)	Voct	>LHJM/	אֱלֹהַ֛י 	386203
Nehemiah 6:16	838812	מֵאֵ֣ת אֱלֹהֵ֔ינוּ 	from together with god(s)	Cmpl	>LHJM/	אֱלֹהֵ֔ינוּ 	386266
Nehemiah 7:2	838871	אֶת־הָאֱלֹהִ֖ים 	<object marker> the god(s)	Objc	>LHJM/	אֱלֹהִ֖ים 	386373
Nehemiah 7:5	838910	אֱלֹהַי֙ 	god(s)	Subj	>LHJM/	אֱלֹהַי֙ 	386427
Nehemiah 8:6	839191	אֶת־יְהוָ֥ה הָאֱלֹהִ֖ים הַגָּדֹ֑ול 	<object marker> YHWH the god(s) the great	Objc	>LHJM/	אֱלֹהִ֖ים 	387321
Nehemiah 8:8	839214	בַסֵּ֛פֶר בְּתֹורַ֥ת הָאֱלֹהִ֖ים 	in the letter in instruction the god(s)	Cmpl	>LHJM/	אֱלֹהִ֖ים 	387381
Nehemiah 8:9	839234	לַיהוָ֣ה אֱלֹהֵיכֶ֔ם 	to YHWH god(s)	Cmpl	>LHJM/	אֱלֹהֵיכֶ֔ם 	387421
Nehemiah 8:16	839349	בְחַצְרֹ֣תֵיהֶ֔ם וּבְחַצְרֹ֖ות בֵּ֣ית הָאֱלֹהִ֑ים וּבִרְחֹוב֙ שַׁ֣עַר הַמַּ֔יִם וּבִרְחֹ֖וב שַׁ֥עַר אֶפְרָֽיִם׃ 	in court and in court house the god(s) and in open place gate the water and in open place gate Ephraim	Loca	>LHJM/	אֱלֹהִ֑ים 	387632
Nehemiah 8:18	839372	בְּסֵ֨פֶר תֹּורַ֤ת הָאֱלֹהִים֙ 	in letter instruction the god(s)	Cmpl	>LHJM/	אֱלֹהִים֙ 	387687
Nehemiah 9:3	839405	בְּסֵ֨פֶר תֹּורַ֧ת יְהוָ֛ה אֱלֹהֵיהֶ֖ם 	in letter instruction YHWH god(s)	Cmpl	>LHJM/	אֱלֹהֵיהֶ֖ם 	387765
Nehemiah 9:3	839412	לַיהוָ֖ה אֱלֹהֵיהֶֽם׃ פ  	to YHWH god(s)	Cmpl	>LHJM/	אֱלֹהֵיהֶֽם׃ פ  	387776
Nehemiah 9:4	839420	אֶל־יְהוָ֖ה אֱלֹהֵיהֶֽם׃ 	to YHWH god(s)	Cmpl	>LHJM/	אֱלֹהֵיהֶֽם׃ 	387799
Nehemiah 9:5	839426	אֶת־יְהוָ֣ה אֱלֹֽהֵיכֶ֔ם 	<object marker> YHWH god(s)	Objc	>LHJM/	אֱלֹֽהֵיכֶ֔ם 	387817
Nehemiah 9:7	839457	יְהוָ֣ה הָאֱלֹהִ֔ים 	YHWH the god(s)	PreC	>LHJM/	אֱלֹהִ֔ים 	387878
Nehemiah 9:18	839622	אֱלֹהֶ֔יךָ 	god(s)	PreC	>LHJM/	אֱלֹהֶ֔יךָ 	388159
Nehemiah 9:32	839863	אֱ֠לֹהֵינוּ הָאֵ֨ל הַגָּדֹ֜ול הַגִּבֹּ֣ור וְהַנֹּורָא֮ 	god(s) the god the great the vigorous and the fear	Voct	>LHJM/	אֱ֠לֹהֵינוּ 	388532
Nehemiah 10:29	840001	אֶל־תֹּורַ֣ת הָאֱלֹהִ֔ים 	to instruction the god(s)	Adju	>LHJM/	אֱלֹהִ֔ים 	388853
Nehemiah 10:30	840010	בְּתֹורַ֣ת הָאֱלֹהִ֔ים 	in instruction the god(s)	Cmpl	>LHJM/	אֱלֹהִ֔ים 	388877
Nehemiah 10:30	840013	בְּיַ֖ד מֹשֶׁ֣ה עֶֽבֶד־הָֽאֱלֹהִ֑ים 	in hand Moses servant the god(s)	Cmpl	>LHJM/	אֱלֹהִ֑ים 	388885
Nehemiah 10:33	840052	לַעֲבֹדַ֖ת בֵּ֥ית אֱלֹהֵֽינוּ׃ 	to work house god(s)	Adju	>LHJM/	אֱלֹהֵֽינוּ׃ 	388972
Nehemiah 10:34	840053	לְלֶ֣חֶם הַֽמַּעֲרֶ֡כֶת וּמִנְחַ֣ת הַתָּמִ֣יד וּלְעֹולַ֣ת הַ֠תָּמִיד הַשַּׁבָּתֹ֨ות הֶחֳדָשִׁ֜ים לַמֹּועֲדִ֗ים וְלַקֳּדָשִׁים֙ וְלַ֣חַטָּאֹ֔ות וְכֹ֖ל מְלֶ֥אכֶת בֵּית־אֱלֹהֵֽינוּ׃ ס  	to bread the row and present the continuity and to burnt-offering the continuity the sabbath the month to the appointment and to the holiness and to the sin and whole work house god(s)	Adju	>LHJM/	אֱלֹהֵֽינוּ׃ ס  	389009
Nehemiah 10:35	840062	לְבֵ֨ית אֱלֹהֵ֧ינוּ 	to house god(s)	Cmpl	>LHJM/	אֱלֹהֵ֧ינוּ 	389029
