passage	phrase_node	phrase_text	phrase_gloss	phrase_function	lexeme	occ_text	occ_node
Psalms 106:48	802071	JHWH >LHJ J#R>L 	YHWH god(s) Israel	Subj	>LHJM/	>LHJ 	329427
Psalms 108:2	802335	>LHJM 	god(s)	Voct	>LHJM/	>LHJM 	329848
Psalms 108:6	802360	>LHJM 	god(s)	Voct	>LHJM/	>LHJM 	329883
Psalms 108:8	802371	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	329897
Psalms 108:12	802404	>LHJM 	god(s)	Voct	>LHJM/	>LHJM 	329938
Psalms 108:12	802409	>LHJM 	god(s)	Voct	>LHJM/	>LHJM 	329943
Psalms 108:14	802417	B>LHJM 	in god(s)	Adju	>LHJM/	>LHJM 	329956
Psalms 109:1	802427	>LHJ THLTJ 	god(s) praise	Voct	>LHJM/	>LHJ 	329969
Psalms 109:26	802616	JHWH >LHJ 	YHWH god(s)	Voct	>LHJM/	>LHJ 	330216
Psalms 113:5	802847	KJHWH >LHJNW 	as YHWH god(s)	PreC	>LHJM/	>LHJNW 	330589
Psalms 115:2	802930	>LHJHM00 	god(s)	Subj	>LHJM/	>LHJHM00 	330726
Psalms 115:3	802932	>LHJNW 	god(s)	Subj	>LHJM/	>LHJNW 	330728
Psalms 116:5	803060	>LHJNW 	god(s)	Subj	>LHJM/	>LHJNW 	330915
Psalms 118:28	803330	>LHJ 	god(s)	PreC	>LHJM/	>LHJ 	331300
Psalms 119:115	804002	MYWT >LHJ00 	commandment god(s)	Objc	>LHJM/	>LHJ00 	332186
Psalms 122:9	804488	LM<N BJT&JHWH >LHJNW 	because of house YHWH god(s)	Adju	>LHJM/	>LHJNW 	332851
Psalms 123:2	804508	>L&JHWH >LHJNW 	to YHWH god(s)	PreC	>LHJM/	>LHJNW 	332884
Psalms 135:2	805048	BBJT JHWH BXYRWT BJT >LHJNW00 	in house YHWH in court house god(s)	Cmpl	>LHJM/	>LHJNW00 	333696
Psalms 135:5	805073	MKL&>LHJM00 	from whole god(s)	PreC	>LHJM/	>LHJM00 	333725
Psalms 136:2	805181	L>LHJ H>LHJM 	to god(s) the god(s)	Cmpl	>LHJM/	>LHJ 	333907
Psalms 136:2	805181	L>LHJ H>LHJM 	to god(s) the god(s)	Cmpl	>LHJM/	>LHJM 	333909
Psalms 138:1	805393	NGD >LHJM 	counterpart god(s)	Adju	>LHJM/	>LHJM 	334250
Psalms 143:10	805971	>LWHJ 	god(s)	PreC	>LHJM/	>LWHJ 	335020
Psalms 144:9	806057	>LHJM 	god(s)	Voct	>LHJM/	>LHJM 	335139
Psalms 144:15	806118	>LHJW00 	god(s)	PreC	>LHJM/	>LHJW00 	335226
Psalms 145:1	806121	>LWHJ HMLK 	god(s) the king	Voct	>LHJM/	>LWHJ 	335231
Psalms 146:2	806257	L>LHJ 	to god(s)	Cmpl	>LHJM/	>LHJ 	335445
Psalms 146:5	806279	<L&JHWH >LHJW00 	upon YHWH god(s)	PreC	>LHJM/	>LHJW00 	335480
Psalms 146:10	806318	>LHJK 	god(s)	Subj	>LHJM/	>LHJK 	335536
Psalms 147:1	806328	>LHJNW 	god(s)	Objc	>LHJM/	>LHJNW 	335549
Psalms 147:7	806366	L>LHJNW 	to god(s)	Cmpl	>LHJM/	>LHJNW 	335601
Psalms 147:12	806400	>LHJK 	god(s)	Objc	>LHJM/	>LHJK 	335654
Job 1:1	806612	TM WJ#R WJR> >LHJM 	complete and right and afraid god(s)	PreC	>LHJM/	>LHJM 	336027
Job 1:5	806673	>LHJM 	god(s)	Objc	>LHJM/	>LHJM 	336126
Job 1:6	806684	BNJ H>LHJM 	son the god(s)	Subj	>LHJM/	>LHJM 	336143
Job 1:8	806721	TM WJ#R JR> >LHJM 	complete and right afraid god(s)	PreC	>LHJM/	>LHJM 	336204
Job 1:9	806735	>LHJM00 	god(s)	Objc	>LHJM/	>LHJM00 	336221
Job 1:16	806826	># >LHJM 	fire god(s)	Subj	>LHJM/	>LHJM 	336352
Job 1:22	806935	L>LHJM00 	to god(s)	Cmpl	>LHJM/	>LHJM00 	336512
Job 2:1	806941	BNJ H>LHJM 	son the god(s)	Subj	>LHJM/	>LHJM 	336521
Job 2:3	806980	TM WJ#R JR> >LHJM 	complete and right afraid god(s)	PreC	>LHJM/	>LHJM 	336587
Job 2:9	807052	>LHJM 	god(s)	Objc	>LHJM/	>LHJM 	336696
Job 2:10	807063	M>T H>LHJM 	from together with the god(s)	Cmpl	>LHJM/	>LHJM 	336716
Job 5:8	807546	>L&>LHJM 	to god(s)	Cmpl	>LHJM/	>LHJM 	337363
Job 20:29	810539	XLQ&>DM R#< M>LHJM 	share human, mankind guilty from god(s)	PreC	>LHJM/	>LHJM 	341158
Job 28:23	811827	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	342791
Job 32:2	812592	M>LHJM00 	from god(s)	Cmpl	>LHJM/	>LHJM00 	343826
Job 34:9	813062	<M&>LHJM00 	with god(s)	Cmpl	>LHJM/	>LHJM00 	344425
Job 38:7	813871	KL&BNJ >LHJM00 	whole son god(s)	Subj	>LHJM/	>LHJM00 	345489
Proverbs 2:5	815130	D<T >LHJM 	knowledge god(s)	Objc	>LHJM/	>LHJM 	347277
Proverbs 2:17	815197	>T&BRJT >LHJH 	<object marker> covenant god(s)	Objc	>LHJM/	>LHJH 	347380
Proverbs 3:4	815257	B<JNJ >LHJM W>DM00 	in eye god(s) and human, mankind	Cmpl	>LHJM/	>LHJM 	347464
Proverbs 25:2	819648	KBD >LHJM 	weight god(s)	PreC	>LHJM/	>LHJM 	353708
Proverbs 30:9	820683	#M >LHJ00 	name god(s)	Objc	>LHJM/	>LHJ00 	355224
Ruth 1:15	821284	>L&<MH W>L&>LHJH 	to people and to god(s)	Cmpl	>LHJM/	>LHJH 	356073
Ruth 1:16	821307	>LHJK 	god(s)	Subj	>LHJM/	>LHJK 	356102
Ruth 1:16	821308	>LHJ00 	god(s)	PreC	>LHJM/	>LHJ00 	356103
Ruth 2:12	821589	M<M JHWH >LHJ J#R>L 	from with YHWH god(s) Israel	Adju	>LHJM/	>LHJ 	356488
Ecclesiastes 1:13	823573	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	359470
Ecclesiastes 2:24	823954	MJD H>LHJM 	from hand the god(s)	PreC	>LHJM/	>LHJM 	360074
Ecclesiastes 2:26	823977	LVWB LPNJ H>LHJM 	to good to face the god(s)	Cmpl	>LHJM/	>LHJM 	360115
Ecclesiastes 3:10	824068	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	360246
Ecclesiastes 3:11	824085	H>LHJM 	the god(s)	Subj	>LHJM/	>LHJM 	360281
Ecclesiastes 3:13	824108	MTT >LHJM 	gift god(s)	PreC	>LHJM/	>LHJM 	360318
Ecclesiastes 3:14	824115	H>LHJM 	the god(s)	Subj	>LHJM/	>LHJM 	360326
Ecclesiastes 3:14	824127	H>LHJM 	the god(s)	Subj	>LHJM/	>LHJM 	360342
Ecclesiastes 3:15	824143	H>LHJM 	the god(s)	Subj	>LHJM/	>LHJM 	360362
Ecclesiastes 3:17	824162	H>LHJM 	the god(s)	Subj	>LHJM/	>LHJM 	360398
Ecclesiastes 3:18	824174	H>LHJM 	the god(s)	Subj	>LHJM/	>LHJM 	360422
Ecclesiastes 4:17	824436	>L&BJT H>LHJM 	to house the god(s)	Cmpl	>LHJM/	>LHJM 	360842
Ecclesiastes 5:1	824457	LPNJ H>LHJM 	to face the god(s)	Cmpl	>LHJM/	>LHJM 	360872
Ecclesiastes 5:1	824459	H>LHJM 	the god(s)	Subj	>LHJM/	>LHJM 	360875
Ecclesiastes 5:3	824478	L>LHJM 	to god(s)	Cmpl	>LHJM/	>LHJM 	360907
Ecclesiastes 5:5	824512	H>LHJM 	the god(s)	Subj	>LHJM/	>LHJM 	360953
Ecclesiastes 5:6	824523	>T&H>LHJM 	<object marker> the god(s)	Objc	>LHJM/	>LHJM 	360973
Ecclesiastes 5:17	824659	H>LHJM 	the god(s)	Subj	>LHJM/	>LHJM 	361182
Ecclesiastes 5:18	824667	H>LHJM 	the god(s)	Subj	>LHJM/	>LHJM 	361194
Ecclesiastes 5:18	824680	MTT >LHJM 	gift god(s)	PreC	>LHJM/	>LHJM 	361215
Ecclesiastes 5:19	824688	H>LHJM 	the god(s)	Subj	>LHJM/	>LHJM 	361226
Ecclesiastes 6:2	824704	H>LHJM 	the god(s)	Subj	>LHJM/	>LHJM 	361249
Ecclesiastes 6:2	824716	H>LHJM 	the god(s)	Subj	>LHJM/	>LHJM 	361268
Ecclesiastes 7:13	824952	>T&M<#H H>LHJM 	<object marker> deed the god(s)	Objc	>LHJM/	>LHJM 	361632
Ecclesiastes 7:14	824968	H>LHJM 	the god(s)	Subj	>LHJM/	>LHJM 	361660
Ecclesiastes 7:18	825018	JR> >LHJM 	afraid god(s)	Subj	>LHJM/	>LHJM 	361725
Ecclesiastes 7:26	825102	VWB LPNJ H>LHJM 	good to face the god(s)	Subj	>LHJM/	>LHJM 	361848
Ecclesiastes 7:29	825136	H>LHJM 	the god(s)	Subj	>LHJM/	>LHJM 	361893
Ecclesiastes 8:2	825159	<L DBRT #BW<T >LHJM00 	upon cause oath god(s)	Adju	>LHJM/	>LHJM00 	361928
Ecclesiastes 8:12	825288	LJR>J H>LHJM 	to afraid the god(s)	PreC	>LHJM/	>LHJM 	362112
Ecclesiastes 8:13	825304	MLPNJ >LHJM00 	from to face god(s)	Cmpl	>LHJM/	>LHJM00 	362138
Ecclesiastes 8:15	825351	H>LHJM 	the god(s)	Subj	>LHJM/	>LHJM 	362207
Ecclesiastes 8:17	825371	>T&KL&M<#H H>LHJM 	<object marker> whole deed the god(s)	Objc	>LHJM/	>LHJM 	362250
Ecclesiastes 9:1	825406	BJD H>LHJM 	in hand the god(s)	PreC	>LHJM/	>LHJM 	362314
Ecclesiastes 9:7	825505	H>LHJM 	the god(s)	Subj	>LHJM/	>LHJM 	362487
Ecclesiastes 11:5	825904	>T&M<#H H>LHJM 	<object marker> deed the god(s)	Objc	>LHJM/	>LHJM 	363100
Ecclesiastes 11:9	825970	H>LHJM 	the god(s)	Subj	>LHJM/	>LHJM 	363199
Ecclesiastes 12:7	826082	>L&H>LHJM 	to the god(s)	Cmpl	>LHJM/	>LHJM 	363390
Ecclesiastes 12:13	826137	>T&H>LHJM 	<object marker> the god(s)	Objc	>LHJM/	>LHJM 	363469
Ecclesiastes 12:14	826147	H>LHJM 	the god(s)	Subj	>LHJM/	>LHJM 	363485
Daniel 1:2	829792	>T&JHWJQJM MLK&JHWDH WMQYT KLJ BJT&H>LHJM 	<object marker> Jehoiakim king Judah and from end tool house the god(s)	Objc	>LHJM/	>LHJM 	370094
Daniel 1:2	829795	>RY&#N<R BJT >LHJW 	earth Shinar house god(s)	Cmpl	>LHJM/	>LHJW 	370100
Daniel 1:2	829799	BJT >WYR >LHJW00 	house supply god(s)	Cmpl	>LHJM/	>LHJW00 	370108
Daniel 1:9	829880	H>LHJM 	the god(s)	Subj	>LHJM/	>LHJM 	370261
Daniel 1:17	829969	H>LHJM 	the god(s)	Subj	>LHJM/	>LHJM 	370426
Daniel 9:3	833425	>L&>DNJ H>LHJM 	to Lord the god(s)	Cmpl	>LHJM/	>LHJM 	375800
Daniel 9:4	833431	LJHWH >LHJ 	to YHWH god(s)	Cmpl	>LHJM/	>LHJ 	375816
Daniel 9:9	833485	L>DNJ >LHJNW 	to Lord god(s)	PreC	>LHJM/	>LHJNW 	375936
Daniel 9:10	833493	BQWL JHWH >LHJNW 	in sound YHWH god(s)	Cmpl	>LHJM/	>LHJNW 	375951
Daniel 9:11	833514	BTWRT M#H <BD&H>LHJM 	in instruction Moses servant the god(s)	Cmpl	>LHJM/	>LHJM 	375993
Daniel 9:13	833545	>T&PNJ JHWH >LHJNW 	<object marker> face YHWH god(s)	Objc	>LHJM/	>LHJNW 	376046
Daniel 9:14	833560	JHWH >LHJNW 	YHWH god(s)	Subj	>LHJM/	>LHJNW 	376068
Daniel 9:15	833570	>DNJ >LHJNW 	Lord god(s)	Voct	>LHJM/	>LHJNW 	376082
Daniel 9:17	833596	>LHJNW 	god(s)	Voct	>LHJM/	>LHJNW 	376136
Daniel 9:18	833604	>LHJ 	god(s)	Voct	>LHJM/	>LHJ 	376153
Daniel 9:19	833637	>LHJ 	god(s)	Voct	>LHJM/	>LHJ 	376194
Daniel 9:20	833654	LPNJ JHWH >LHJ 	to face YHWH god(s)	Cmpl	>LHJM/	>LHJ 	376222
Daniel 9:20	833655	<L HR&QD# >LHJ00 	upon mountain holiness god(s)	Loca	>LHJM/	>LHJ00 	376226
Daniel 10:12	833954	LPNJ >LHJK 	to face god(s)	Cmpl	>LHJM/	>LHJK 	376705
Daniel 11:8	834200	GM >LHJHM <M&NSKJHM <M&KLJ XMDTM KSP WZHB 	even god(s) with libation with tool what is desirable silver and gold	Objc	>LHJM/	>LHJHM 	377080
Daniel 11:32	834536	<M JD<J >LHJW 	people know god(s)	Subj	>LHJM/	>LHJW 	377581
Daniel 11:37	834592	<L&>LHJ >BTJW 	upon god(s) father	Cmpl	>LHJM/	>LHJ 	377668
Ezra 1:2	834874	JHWH >LHJ H#MJM 	YHWH god(s) the heavens	Subj	>LHJM/	>LHJ 	378181
Ezra 1:3	834888	>LHJW 	god(s)	Subj	>LHJM/	>LHJW 	378203
Ezra 1:3	834897	>T&BJT JHWH >LHJ J#R>L 	<object marker> house YHWH god(s) Israel	Objc	>LHJM/	>LHJ 	378217
Ezra 1:3	834899	H>LHJM 	the god(s)	PreC	>LHJM/	>LHJM 	378221
Ezra 1:4	834914	<M&HNDBH LBJT H>LHJM 	with the free will to house the god(s)	Adju	>LHJM/	>LHJM 	378257
Ezra 1:5	834922	H>LHJM 	the god(s)	Subj	>LHJM/	>LHJM 	378280
Ezra 1:7	834946	BBJT >LHJW00 	in house god(s)	Loca	>LHJM/	>LHJW00 	378339
Ezra 2:68	835166	LBJT H>LHJM 	to house the god(s)	Cmpl	>LHJM/	>LHJM 	379033
Ezra 3:2	835196	>T&MZBX >LHJ J#R>L 	<object marker> altar god(s) Israel	Objc	>LHJM/	>LHJ 	379127
Ezra 3:2	835200	KKTWB BTWRT M#H >J#&H>LHJM00 	as the write in instruction Moses man the god(s)	Adju	>LHJM/	>LHJM00 	379141
Ezra 3:8	835257	>L&BJT H>LHJM LJRW#LM 	to house the god(s) to Jerusalem	Cmpl	>LHJM/	>LHJM 	379284
Ezra 3:9	835278	BBJT H>LHJM S 	in house the god(s)	Loca	>LHJM/	>LHJM S 	379355
Ezra 4:1	835353	LJHWH >LHJ J#R>L00 	to YHWH god(s) Israel	Cmpl	>LHJM/	>LHJ 	379510
Ezra 4:2	835365	L>LHJKM 	to god(s)	Cmpl	>LHJM/	>LHJKM 	379530
Ezra 4:3	835383	L>LHJNW 	to god(s)	Cmpl	>LHJM/	>LHJNW 	379565
Ezra 4:3	835388	LJHWH >LHJ J#R>L 	to YHWH god(s) Israel	Cmpl	>LHJM/	>LHJ 	379572
Ezra 6:21	836125	LJHWH >LHJ J#R>L00 	to YHWH god(s) Israel	Cmpl	>LHJM/	>LHJ 	380905
Ezra 6:22	836140	BML>KT BJT&H>LHJM >LHJ J#R>L00 	in work house the god(s) god(s) Israel	Adju	>LHJM/	>LHJM 	380931
Ezra 6:22	836140	BML>KT BJT&H>LHJM >LHJ J#R>L00 	in work house the god(s) god(s) Israel	Adju	>LHJM/	>LHJ 	380932
Ezra 7:6	836157	JHWH >LHJ J#R>L 	YHWH god(s) Israel	Subj	>LHJM/	>LHJ 	380997
Ezra 7:6	836162	KJD&JHWH >LHJW <LJW 	as hand YHWH god(s) upon	Adju	>LHJM/	>LHJW 	381007
Ezra 7:9	836183	KJD&>LHJW HVWBH <LJW00 	as hand god(s) the good upon	Adju	>LHJM/	>LHJW 	381083
Ezra 7:27	836359	JHWH >LHJ >BWTJNW 	YHWH god(s) father	Subj	>LHJM/	>LHJ 	381469
Ezra 7:28	836376	KJD&JHWH >LHJ <LJ 	as hand YHWH god(s) upon	Adju	>LHJM/	>LHJ 	381511
Ezra 8:17	836519	M#RTJM LBJT >LHJNW00 	serve to house god(s)	Objc	>LHJM/	>LHJNW00 	381804
Ezra 8:18	836523	KJD&>LHJNW HVWBH <LJNW 	as hand god(s) the good upon	Adju	>LHJM/	>LHJNW 	381810
Ezra 8:21	836549	LPNJ >LHJNW 	to face god(s)	Adju	>LHJM/	>LHJNW 	381878
Ezra 8:22	836566	JD&>LHJNW 	hand god(s)	Subj	>LHJM/	>LHJNW 	381917
Ezra 8:23	836576	M>LHJNW 	from god(s)	Cmpl	>LHJM/	>LHJNW 	381935
Ezra 8:25	836592	>T&HKSP W>T&HZHB W>T&HKLJM TRWMT BJT&>LHJNW 	<object marker> the silver and <object marker> the gold and <object marker> the tool contribution house god(s)	Objc	>LHJM/	>LHJNW 	381973
Ezra 8:28	836616	LJHWH >LHJ >BTJKM00 	to YHWH god(s) father	Cmpl	>LHJM/	>LHJ 	382043
Ezra 8:30	836629	LJRW#LM LBJT >LHJNW00 	to Jerusalem to house god(s)	Cmpl	>LHJM/	>LHJNW00 	382092
Ezra 8:31	836637	JD&>LHJNW 	hand god(s)	Subj	>LHJM/	>LHJNW 	382111
Ezra 8:33	836655	BBJT >LHJNW 	in house god(s)	Loca	>LHJM/	>LHJNW 	382149
Ezra 8:35	836675	L>LHJ J#R>L 	to god(s) Israel	Cmpl	>LHJM/	>LHJ 	382201
Ezra 8:36	836684	>T&H<M W>T&BJT&H>LHJM00 	<object marker> the people and <object marker> house the god(s)	Objc	>LHJM/	>LHJM00 	382250
Ezra 9:4	836727	BDBRJ >LHJ&J#R>L 	in word god(s) Israel	Cmpl	>LHJM/	>LHJ&	382357
Ezra 9:5	836747	>L&JHWH >LHJ00 	to YHWH god(s)	Cmpl	>LHJM/	>LHJ00 	382395
Ezra 9:6	836750	>LHJ 	god(s)	Voct	>LHJM/	>LHJ 	382398
Ezra 9:6	836755	>LHJ 	god(s)	Voct	>LHJM/	>LHJ 	382404
Ezra 9:8	836781	M>T JHWH >LHJNW 	from together with YHWH god(s)	Adju	>LHJM/	>LHJNW 	382473
Ezra 9:8	836792	>LHJNW 	god(s)	Subj	>LHJM/	>LHJNW 	382489
Ezra 9:9	836804	>LHJNW 	god(s)	Subj	>LHJM/	>LHJNW 	382505
Ezra 9:9	836814	>T&BJT >LHJNW 	<object marker> house god(s)	Objc	>LHJM/	>LHJNW 	382522
Ezra 9:10	836827	>LHJNW 	god(s)	Voct	>LHJM/	>LHJNW 	382542
Ezra 9:13	836881	>LHJNW 	god(s)	Voct	>LHJM/	>LHJNW 	382634
Ezra 9:15	836903	JHWH >LHJ J#R>L 	YHWH god(s) Israel	Voct	>LHJM/	>LHJ 	382672
Ezra 10:1	836926	LPNJ BJT H>LHJM 	to face house the god(s)	Cmpl	>LHJM/	>LHJM 	382711
Ezra 10:2	836944	B>LHJNW 	in god(s)	Cmpl	>LHJM/	>LHJNW 	382745
Ezra 10:3	836958	L>LHJNW 	to god(s)	Cmpl	>LHJM/	>LHJNW 	382767
Ezra 10:3	836969	BMYWT >LHJNW 	in commandment god(s)	Cmpl	>LHJM/	>LHJNW 	382784
Ezra 10:6	836996	MLPNJ BJT H>LHJM 	from to face house the god(s)	Cmpl	>LHJM/	>LHJM 	382832
Ezra 10:9	837044	BRXWB BJT H>LHJM 	in open place house the god(s)	Cmpl	>LHJM/	>LHJM 	382927
Ezra 10:11	837064	LJHWH >LHJ&>BTJKM 	to YHWH god(s) father	Cmpl	>LHJM/	>LHJ&	382961
Ezra 10:14	837119	XRWN >P&>LHJNW 	anger nose god(s)	Objc	>LHJM/	>LHJNW 	383063
Nehemiah 1:4	837286	LPNJ >LHJ H#MJM00 	to face god(s) the heavens	Cmpl	>LHJM/	>LHJ 	383499
Nehemiah 1:5	837290	JHWH >LHJ H#MJM H>L HGDWL WHNWR> 	YHWH god(s) the heavens the god the great and the fear	Voct	>LHJM/	>LHJ 	383506
Nehemiah 2:4	837456	>L&>LHJ H#MJM00 	to god(s) the heavens	Cmpl	>LHJM/	>LHJ 	383792
Nehemiah 2:8	837535	KJD&>LHJ 	as hand god(s)	Adju	>LHJM/	>LHJ 	383919
Nehemiah 2:12	837580	>LHJ 	god(s)	Subj	>LHJM/	>LHJ 	383994
Nehemiah 2:18	837682	>T&JD >LHJ 	<object marker> hand god(s)	Objc	>LHJM/	>LHJ 	384160
Nehemiah 2:20	837728	>LHJ H#MJM 	god(s) the heavens	Frnt	>LHJM/	>LHJ 	384228
Nehemiah 3:36	838043	>LHJNW 	god(s)	Voct	>LHJM/	>LHJNW 	384947
Nehemiah 4:3	838109	>L&>LHJNW 	to god(s)	Cmpl	>LHJM/	>LHJNW 	385052
Nehemiah 4:9	838195	H>LHJM 	the god(s)	Subj	>LHJM/	>LHJM 	385203
Nehemiah 4:14	838261	>LHJNW 	god(s)	Subj	>LHJM/	>LHJNW 	385330
Nehemiah 5:9	838419	BJR>T >LHJNW 	in fear god(s)	Cmpl	>LHJM/	>LHJNW 	385582
Nehemiah 5:13	838464	H>LHJM 	the god(s)	Subj	>LHJM/	>LHJM 	385669
Nehemiah 5:15	838518	MPNJ JR>T >LHJM00 	from face fear god(s)	Adju	>LHJM/	>LHJM00 	385785
Nehemiah 5:19	838566	>LHJ 	god(s)	Voct	>LHJM/	>LHJ 	385872
Nehemiah 6:10	838724	>L&BJT H>LHJM >L&TWK HHJKL 	to house the god(s) to midst the palace	Cmpl	>LHJM/	>LHJM 	386130
Nehemiah 6:12	838755	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	386172
Nehemiah 6:14	838781	>LHJ 	god(s)	Voct	>LHJM/	>LHJ 	386203
Nehemiah 6:16	838812	M>T >LHJNW 	from together with god(s)	Cmpl	>LHJM/	>LHJNW 	386266
Nehemiah 7:2	838871	>T&H>LHJM 	<object marker> the god(s)	Objc	>LHJM/	>LHJM 	386373
Nehemiah 7:5	838910	>LHJ 	god(s)	Subj	>LHJM/	>LHJ 	386427
Nehemiah 8:6	839191	>T&JHWH H>LHJM HGDWL 	<object marker> YHWH the god(s) the great	Objc	>LHJM/	>LHJM 	387321
Nehemiah 8:8	839214	BSPR BTWRT H>LHJM 	in the letter in instruction the god(s)	Cmpl	>LHJM/	>LHJM 	387381
Nehemiah 8:9	839234	LJHWH >LHJKM 	to YHWH god(s)	Cmpl	>LHJM/	>LHJKM 	387421
Nehemiah 8:16	839349	BXYRTJHM WBXYRWT BJT H>LHJM WBRXWB #<R HMJM WBRXWB #<R >PRJM00 	in court and in court house the god(s) and in open place gate the water and in open place gate Ephraim	Loca	>LHJM/	>LHJM 	387632
Nehemiah 8:18	839372	BSPR TWRT H>LHJM 	in letter instruction the god(s)	Cmpl	>LHJM/	>LHJM 	387687
Nehemiah 9:3	839405	BSPR TWRT JHWH >LHJHM 	in letter instruction YHWH god(s)	Cmpl	>LHJM/	>LHJHM 	387765
Nehemiah 9:3	839412	LJHWH >LHJHM00 	to YHWH god(s)	Cmpl	>LHJM/	>LHJHM00 	387776
Nehemiah 9:4	839420	>L&JHWH >LHJHM00 	to YHWH god(s)	Cmpl	>LHJM/	>LHJHM00 	387799
Nehemiah 9:5	839426	>T&JHWH >LHJKM 	<object marker> YHWH god(s)	Objc	>LHJM/	>LHJKM 	387817
Nehemiah 9:7	839457	JHWH H>LHJM 	YHWH the god(s)	PreC	>LHJM/	>LHJM 	387878
Nehemiah 9:18	839622	>LHJK 	god(s)	PreC	>LHJM/	>LHJK 	388159
Nehemiah 9:32	839863	>LHJNW H>L HGDWL HGBWR WHNWR> 	god(s) the god the great the vigorous and the fear	Voct	>LHJM/	>LHJNW 	388532
Nehemiah 10:29	840001	>L&TWRT H>LHJM 	to instruction the god(s)	Adju	>LHJM/	>LHJM 	388853
Nehemiah 10:30	840010	BTWRT H>LHJM 	in instruction the god(s)	Cmpl	>LHJM/	>LHJM 	388877
Nehemiah 10:30	840013	BJD M#H <BD&H>LHJM 	in hand Moses servant the god(s)	Cmpl	>LHJM/	>LHJM 	388885
Nehemiah 10:33	840052	L<BDT BJT >LHJNW00 	to work house god(s)	Adju	>LHJM/	>LHJNW00 	388972
Nehemiah 10:34	840053	LLXM HM<RKT WMNXT HTMJD WL<WLT HTMJD H#BTWT HXD#JM LMW<DJM WLQD#JM WLXV>WT WKL ML>KT BJT&>LHJNW00 	to bread the row and present the continuity and to burnt-offering the continuity the sabbath the month to the appointment and to the holiness and to the sin and whole work house god(s)	Adju	>LHJM/	>LHJNW00 	389009
Nehemiah 10:35	840062	LBJT >LHJNW 	to house god(s)	Cmpl	>LHJM/	>LHJNW 	389029
Nehemiah 10:35	840067	<L&MZBX JHWH >LHJNW 	upon altar YHWH god(s)	Cmpl	>LHJM/	>LHJNW 	389044
Nehemiah 10:37	840082	LBJT >LHJNW 	to house god(s)	Cmpl	>LHJM/	>LHJNW 	389091
Nehemiah 10:37	840086	BBJT >LHJNW00 	in house god(s)	Cmpl	>LHJM/	>LHJNW00 	389099
Nehemiah 10:38	840091	>L&L#KWT BJT&>LHJNW 	to hall house god(s)	Cmpl	>LHJM/	>LHJNW 	389120
Nehemiah 10:39	840111	LBJT >LHJNW 	to house god(s)	Cmpl	>LHJM/	>LHJNW 	389160
Nehemiah 10:40	840126	>T&BJT >LHJNW00 	<object marker> house god(s)	Objc	>LHJM/	>LHJNW00 	389209
Nehemiah 11:11	840194	#RJH BN&XLQJH BN&M#LM BN&YDWQ BN&MRJWT BN&>XJVWB NGD BJT H>LHJM00 	Seraiah son Hilkiah son Meshullam son Zadok son Meraioth son Ahitub chief house the god(s)	Subj	>LHJM/	>LHJM00 	389412
Nehemiah 11:16	840220	LBJT H>LHJM 	to house the god(s)	Cmpl	>LHJM/	>LHJM 	389499
Nehemiah 11:22	840252	LNGD ML>KT BJT&H>LHJM00 	to counterpart work house the god(s)	Cmpl	>LHJM/	>LHJM00 	389612
Nehemiah 12:24	840408	BMYWT DWJD >J#&H>LHJM 	in commandment David man the god(s)	Adju	>LHJM/	>LHJM 	389986
Nehemiah 12:36	840474	BKLJ&#JR DWJD >J# H>LHJM 	in tool song David man the god(s)	Adju	>LHJM/	>LHJM 	390196
Nehemiah 12:40	840503	BBJT H>LHJM 	in house the god(s)	Cmpl	>LHJM/	>LHJM 	390307
Nehemiah 12:43	840524	H>LHJM 	the god(s)	Subj	>LHJM/	>LHJM 	390364
Nehemiah 12:45	840550	M#MRT >LHJHM WM#MRT HVHRH 	guard-post god(s) and guard-post the purification	Objc	>LHJM/	>LHJHM 	390438
Nehemiah 12:46	840557	L>LHJM00 	to god(s)	Cmpl	>LHJM/	>LHJM00 	390471
Nehemiah 13:1	840583	BQHL H>LHJM 	in assembly the god(s)	Cmpl	>LHJM/	>LHJM 	390531
Nehemiah 13:2	840597	>LHJNW 	god(s)	Subj	>LHJM/	>LHJNW 	390556
Nehemiah 13:4	840612	BL#KT BJT&>LHJNW 	in hall house god(s)	Cmpl	>LHJM/	>LHJNW 	390586
Nehemiah 13:7	840653	BXYRJ BJT H>LHJM00 	in court house the god(s)	Loca	>LHJM/	>LHJM00 	390683
Nehemiah 13:9	840670	KLJ BJT H>LHJM >T&HMNXH WHLBWNH00 	tool house the god(s) <object marker> the present and the incense	Objc	>LHJM/	>LHJM 	390712
Nehemiah 13:11	840691	BJT&H>LHJM 	house the god(s)	Subj	>LHJM/	>LHJM 	390751
Nehemiah 13:14	840718	>LHJ 	god(s)	Voct	>LHJM/	>LHJ 	390809
Nehemiah 13:14	840726	BBJT >LHJ WBM#MRJW00 	in house god(s) and in guard	Cmpl	>LHJM/	>LHJ 	390820
Nehemiah 13:18	840783	>LHJNW 	god(s)	Subj	>LHJM/	>LHJNW 	390920
